# step Upe Ubond  Pxx Pyy Pzz Pxy Pxz Pyz Ugauss[0] Ugauss[1] Ugauss[2] 
19000 3.53574e+06 593771 3.9794 3.97989 3.75385 -0.000589138 2.65333e-05 -0.000705117 1.33644e+06 579591 1.02594e+06 2.93817e-35 
20000 3.53666e+06 594904 3.9794 3.97966 3.75169 0.000540372 0.000371382 0.000458282 1.34167e+06 571655 1.02844e+06 2.93817e-35 
21000 3.53656e+06 594680 3.97906 3.98064 3.75079 -0.000170589 0.00251754 -0.000394452 1.34554e+06 563195 1.03314e+06 2.93817e-35 
22000 3.53564e+06 593899 3.9807 3.98276 3.75013 0.000130869 0.000422281 0.000251527 1.3474e+06 559179 1.03516e+06 2.93817e-35 
23000 3.53752e+06 595496 3.97942 3.98068 3.74877 -0.00161557 0.000544333 0.00206931 1.34865e+06 557918 1.03546e+06 2.93817e-35 
24000 3.53744e+06 595624 3.98035 3.97943 3.74787 -0.000623946 0.000977048 -0.0011116 1.35135e+06 552519 1.03795e+06 2.93817e-35 
25000 3.53848e+06 596556 3.97999 3.97793 3.74762 2.6795e-06 0.0010366 0.00172433 1.35264e+06 549962 1.03932e+06 2.93817e-35 
26000 3.53817e+06 596247 3.97729 3.98092 3.74802 -0.000709833 0.00108645 -0.00107323 1.35551e+06 544850 1.04157e+06 2.93817e-35 
27000 3.5383e+06 596382 3.9807 3.97961 3.74555 0.00163815 -0.00138934 -0.000495861 1.35525e+06 545515 1.04115e+06 2.93817e-35 
28000 3.5378e+06 596144 3.97982 3.9797 3.74673 0.00125745 -0.000630559 0.000336579 1.35562e+06 543865 1.04217e+06 2.93817e-35 
29000 3.53896e+06 596878 3.97974 3.98143 3.74307 0.000538628 -0.000243723 -0.00114467 1.35624e+06 541640 1.0442e+06 2.93817e-35 
30000 3.53825e+06 596528 3.98098 3.97857 3.7458 0.000986814 0.00129358 -0.00111093 1.35934e+06 536582 1.0458e+06 2.93817e-35 
31000 3.53951e+06 597728 3.98149 3.97842 3.74145 -0.000495064 0.00063865 -0.000149999 1.3609e+06 532820 1.04806e+06 2.93817e-35 
32000 3.54036e+06 598612 3.98057 3.97597 3.74278 0.000639829 0.000248104 0.000112754 1.36034e+06 534118 1.04729e+06 2.93817e-35 
33000 3.53997e+06 598103 3.9797 3.98018 3.7399 -0.000843475 -0.00133245 -0.000311415 1.36118e+06 532898 1.04779e+06 2.93817e-35 
34000 3.53916e+06 597495 3.98021 3.98028 3.74231 -0.0013012 -0.00188123 0.000212746 1.36256e+06 530256 1.04885e+06 2.93817e-35 
35000 3.54052e+06 598695 3.98058 3.97853 3.74003 0.00098792 -0.00214171 0.000911629 1.36176e+06 533322 1.04674e+06 2.93817e-35 
36000 3.5378e+06 595998 3.98093 3.98101 3.74537 -0.000421338 -0.000444608 -0.00133146 1.36108e+06 534595 1.04613e+06 2.93817e-35 
37000 3.53981e+06 598164 3.97795 3.97999 3.74238 0.00139608 -0.00133914 0.000186281 1.36088e+06 532656 1.04811e+06 2.93817e-35 
38000 3.5393e+06 597411 3.97965 3.9803 3.74202 0.00152152 -0.000741192 0.000893754 1.36142e+06 532058 1.04841e+06 2.93817e-35 
39000 3.54018e+06 598258 3.98009 3.97843 3.74175 0.00164435 0.000913821 0.000697933 1.3629e+06 529536 1.04949e+06 2.93817e-35 
40000 3.54069e+06 598758 3.97827 3.98017 3.74052 0.00233083 0.00137106 0.000433214 1.36516e+06 526787 1.04998e+06 2.93817e-35 
41000 3.5402e+06 598490 3.97979 3.97911 3.74033 0.000419921 -0.0017386 0.000437334 1.36493e+06 524858 1.05192e+06 2.93817e-35 
42000 3.54101e+06 599211 3.97689 3.97986 3.73988 -0.00158347 0.000690613 0.000526529 1.36466e+06 525586 1.05155e+06 2.93817e-35 
43000 3.53967e+06 597766 3.98148 3.98025 3.74064 0.00133098 -0.00105594 0.00186271 1.36639e+06 524016 1.0515e+06 2.93817e-35 
44000 3.54028e+06 598583 3.98092 3.97859 3.73931 0.00118951 0.000760202 0.000696389 1.36706e+06 522457 1.05217e+06 2.93817e-35 
45000 3.54051e+06 598650 3.97924 3.98083 3.73904 0.00222938 0.000258402 0.000872556 1.36809e+06 521290 1.05248e+06 2.93817e-35 
46000 3.54126e+06 599430 3.98002 3.97774 3.73806 -0.00121512 -0.000222751 0.00064943 1.36752e+06 520475 1.05383e+06 2.93817e-35 
47000 3.54036e+06 598531 3.97924 3.97997 3.73939 -0.000185586 -0.00205642 2.43467e-05 1.36667e+06 520525 1.05463e+06 2.93817e-35 
48000 3.54089e+06 599052 3.98071 3.97884 3.73765 -0.000415483 0.000472482 0.000758529 1.36754e+06 520531 1.05377e+06 2.93817e-35 
49000 3.5403e+06 598461 3.98063 3.98006 3.73918 0.000240949 0.00049851 -0.00062045 1.36824e+06 519420 1.05419e+06 2.93817e-35 
50000 3.54133e+06 599559 3.98018 3.97695 3.73947 -1.92926e-05 -0.00109364 -0.00145351 1.36729e+06 520784 1.0537e+06 2.93817e-35 
51000 3.54031e+06 598593 3.9798 3.98077 3.73835 0.000986181 0.00140243 -2.86803e-05 1.36598e+06 522973 1.05277e+06 2.93817e-35 
52000 3.54007e+06 598406 3.98247 3.9783 3.73882 -0.00104168 0.000815714 -0.00027871 1.36858e+06 520499 1.05259e+06 2.93817e-35 
53000 3.54027e+06 598414 3.98199 3.9802 3.73723 -0.00129697 0.00153688 -0.00119691 1.36857e+06 518182 1.0551e+06 2.93817e-35 
54000 3.54162e+06 599813 3.98118 3.97597 3.73837 0.00051867 0.00033739 -0.00066836 1.36879e+06 519515 1.0535e+06 2.93817e-35 
55000 3.53975e+06 598062 3.98149 3.97847 3.74096 -0.000363419 6.63482e-05 -0.000253164 1.36613e+06 523033 1.05253e+06 2.93817e-35 
56000 3.54129e+06 599313 3.97939 3.98013 3.73742 6.35959e-05 0.0014677 -0.000671092 1.36903e+06 518607 1.05434e+06 2.93817e-35 
57000 3.54111e+06 599341 3.97863 3.98252 3.73587 -0.000861831 -0.000656545 0.000624253 1.36965e+06 515240 1.05688e+06 2.93817e-35 
58000 3.54174e+06 599776 3.97985 3.97897 3.737 7.06397e-05 0.000687423 -0.000163073 1.37174e+06 512841 1.05738e+06 2.93817e-35 
59000 3.5405e+06 598765 3.97989 3.97954 3.73945 -0.00198022 0.00113924 0.000285209 1.37013e+06 515920 1.05568e+06 2.93817e-35 
60000 3.54094e+06 599132 3.98137 3.97866 3.73736 -0.000540504 -0.000881271 -0.00029529 1.37004e+06 516664 1.05511e+06 2.93817e-35 
61000 3.54e+06 598443 3.98004 3.98079 3.73925 0.000371894 0.00186216 -0.000318348 1.36737e+06 519879 1.0543e+06 2.93817e-35 
62000 3.53923e+06 597709 3.98125 3.98193 3.73824 0.00058989 0.000796017 0.00126193 1.36588e+06 522278 1.05337e+06 2.93817e-35 
63000 3.53993e+06 598334 3.97929 3.97981 3.74091 -0.000846865 0.00138644 -0.000562059 1.36802e+06 519430 1.05414e+06 2.93817e-35 
64000 3.54031e+06 598528 3.98026 3.98102 3.73835 0.0004477 0.00236682 0.00051884 1.36792e+06 520018 1.05384e+06 2.93817e-35 
65000 3.54031e+06 598594 3.97873 3.97966 3.74087 8.75427e-06 0.000489599 -0.00108644 1.36807e+06 520134 1.05351e+06 2.93817e-35 
66000 3.54126e+06 599285 3.97996 3.97863 3.73842 0.000895117 -0.000116501 -7.05558e-05 1.36801e+06 520511 1.05346e+06 2.93817e-35 
67000 3.54153e+06 599877 3.97872 3.97918 3.73774 0.00160104 0.00231489 0.00155257 1.36709e+06 520677 1.05388e+06 2.93817e-35 
68000 3.54006e+06 598177 3.98113 3.97948 3.7396 0.000488044 0.00199838 0.000825127 1.36653e+06 520818 1.05453e+06 2.93817e-35 
69000 3.53835e+06 596729 3.98143 3.98068 3.7429 -0.000944615 0.00142403 -0.000258823 1.36738e+06 521423 1.05281e+06 2.93817e-35 
70000 3.54094e+06 599055 3.97984 3.97834 3.73989 0.000142385 0.000675671 -0.00066399 1.3678e+06 521980 1.05211e+06 2.93817e-35 
71000 3.54166e+06 600050 3.98066 3.97693 3.73668 0.000510284 0.000471345 0.000660421 1.36645e+06 520751 1.05441e+06 2.93817e-35 
72000 3.54099e+06 598834 3.97808 3.9805 3.73933 0.000321761 0.00187573 -0.000492598 1.36699e+06 522249 1.05291e+06 2.93817e-35 
73000 3.54075e+06 598866 3.97935 3.97886 3.73956 0.00149364 5.66428e-05 -0.000130717 1.36709e+06 521147 1.05364e+06 2.93817e-35 
74000 3.53985e+06 598213 3.97991 3.98152 3.73898 0.000571229 0.00287064 0.000100322 1.3681e+06 519432 1.0541e+06 2.93817e-35 
75000 3.53947e+06 597786 3.98142 3.98277 3.73807 -0.00012836 -0.000697742 0.000405044 1.36759e+06 518558 1.05554e+06 2.93817e-35 
76000 3.53905e+06 597150 3.98274 3.98058 3.73992 0.00136182 -0.0014834 0.00113283 1.36933e+06 517912 1.05466e+06 2.93817e-35 
77000 3.54089e+06 598884 3.98091 3.98034 3.73634 3.00664e-05 -0.00106286 0.00137625 1.36955e+06 516323 1.05614e+06 2.93817e-35 
78000 3.53948e+06 597594 3.98154 3.98289 3.73743 0.00127174 -0.0023455 0.000397221 1.36998e+06 516096 1.05581e+06 2.93817e-35 
79000 3.54129e+06 599551 3.97886 3.97845 3.73901 0.000312876 0.00014369 -0.000445275 1.36914e+06 517613 1.05498e+06 2.93817e-35 
80000 3.54046e+06 598678 3.98119 3.97958 3.73818 -0.00288835 0.000628735 -0.000315448 1.37022e+06 515670 1.05589e+06 2.93817e-35 
81000 3.54073e+06 598718 3.9824 3.97991 3.73665 -0.000188431 -0.000918851 0.00072347 1.37076e+06 514838 1.05641e+06 2.93817e-35 
82000 3.54005e+06 598212 3.98021 3.98275 3.73719 -0.000553872 -0.000452775 -0.00163844 1.36981e+06 515504 1.05652e+06 2.93817e-35 
83000 3.54047e+06 598774 3.98089 3.97905 3.73928 0.000360332 -0.00115143 -0.00103427 1.37037e+06 516667 1.05466e+06 2.93817e-35 
84000 3.54018e+06 598318 3.98005 3.98087 3.73825 0.000340257 0.00112136 -4.98711e-05 1.36701e+06 520690 1.05416e+06 2.93817e-35 
85000 3.54089e+06 599350 3.97996 3.97892 3.73727 0.000328605 0.000446292 0.00117234 1.36641e+06 521936 1.0532e+06 2.93817e-35 
86000 3.53994e+06 598220 3.97975 3.97938 3.74103 0.00180866 0.00100773 0.00147793 1.36645e+06 521381 1.05389e+06 2.93817e-35 
87000 3.5409e+06 599204 3.97771 3.97946 3.74032 -0.000223977 -8.58855e-05 0.000403095 1.36671e+06 521240 1.05374e+06 2.93817e-35 
88000 3.53971e+06 598111 3.98019 3.98052 3.73994 0.000312137 0.00145158 0.000340417 1.36859e+06 517658 1.05536e+06 2.93817e-35 
89000 3.54155e+06 599704 3.97748 3.97993 3.73806 -0.000710495 0.00119366 0.00118147 1.36816e+06 519694 1.054e+06 2.93817e-35 
90000 3.54122e+06 599438 3.98059 3.97977 3.73611 -0.00166034 -0.000304101 0.000207714 1.36915e+06 517994 1.05464e+06 2.93817e-35 
91000 3.54024e+06 598525 3.97867 3.98088 3.7395 -0.00129511 0.000249434 0.000559225 1.36787e+06 519630 1.05422e+06 2.93817e-35 
92000 3.54005e+06 598375 3.98112 3.97943 3.73922 0.000900229 0.000378271 -0.00145286 1.36823e+06 519951 1.05349e+06 2.93817e-35 
93000 3.54003e+06 598226 3.97839 3.98114 3.74067 -0.000162338 -0.000832474 0.000742113 1.36812e+06 519246 1.05444e+06 2.93817e-35 
94000 3.54026e+06 598236 3.97974 3.98045 3.7401 0.000880554 0.00048648 0.00123968 1.36857e+06 519504 1.05395e+06 2.93817e-35 
95000 3.5395e+06 597944 3.98218 3.97895 3.7406 0.000945966 0.000633475 0.00137295 1.36669e+06 522125 1.05275e+06 2.93817e-35 
96000 3.54103e+06 599038 3.97952 3.98095 3.73753 -0.000122224 0.00166923 0.00168719 1.36673e+06 521984 1.05328e+06 2.93817e-35 
97000 3.53995e+06 598124 3.98048 3.98005 3.73956 -0.000443057 0.00133155 0.00102119 1.36654e+06 522519 1.05276e+06 2.93817e-35 
98000 3.54033e+06 598514 3.9787 3.98028 3.74015 -0.000206195 -0.00181886 -0.000591606 1.36749e+06 520723 1.05361e+06 2.93817e-35 
99000 3.54154e+06 599770 3.979 3.97758 3.7394 0.000190315 -0.000405083 0.000448987 1.36628e+06 523391 1.0521e+06 2.93817e-35 
100000 3.54004e+06 598138 3.98122 3.97966 3.73971 0.000368263 -0.000159604 -0.00043891 1.36672e+06 524145 1.05104e+06 2.93817e-35 
