# step Upe Ubond  Pxx Pyy Pzz Pxy Pxz Pyz Ugauss[0] Ugauss[1] Ugauss[2] 
12000 3.4995e+06 557365 3.9752 3.97568 3.87095 -0.000285425 0.000240887 0.000435938 1.11062e+06 1.02197e+06 809542 2.93817e-35 
13000 3.50066e+06 558136 3.97648 3.97591 3.86696 0.000238772 -0.000171852 0.000228784 1.1151e+06 1.01388e+06 813549 2.93817e-35 
14000 3.50243e+06 559879 3.9744 3.97444 3.86551 -0.00111426 0.000456884 -0.000808406 1.12005e+06 1.00454e+06 817953 2.93817e-35 
15000 3.50235e+06 560358 3.97533 3.97395 3.86366 -0.000956013 0.000535854 -0.00111533 1.12387e+06 994653 823474 2.93817e-35 
16000 3.50228e+06 560181 3.97621 3.97517 3.86242 -0.00196976 0.000941688 0.000313936 1.12804e+06 987290 826771 2.93817e-35 
17000 3.50394e+06 561573 3.9758 3.97554 3.85842 0.000293057 0.000762311 -4.99525e-05 1.132e+06 979568 830800 2.93817e-35 
18000 3.50328e+06 561246 3.97728 3.97502 3.85788 -0.00060646 0.000238349 -0.000850366 1.13575e+06 973862 832420 2.93817e-35 
19000 3.5048e+06 562594 3.97391 3.97624 3.8555 0.000891241 0.000519746 -0.000528292 1.13721e+06 970038 834960 2.93817e-35 
20000 3.50408e+06 561714 3.9772 3.97588 3.85626 -0.000626202 0.00169076 -0.000813359 1.13879e+06 966589 836980 2.93817e-35 
21000 3.50488e+06 562680 3.97482 3.97548 3.85593 -0.000362169 -0.000712727 -0.00153348 1.13995e+06 963686 838557 2.93817e-35 
22000 3.50557e+06 563461 3.97452 3.97575 3.85353 -0.000557627 0.00104788 -4.26748e-05 1.14084e+06 960586 840684 2.93817e-35 
23000 3.50554e+06 563431 3.97362 3.97484 3.85522 0.000499665 -0.00103977 -0.000883867 1.14226e+06 959017 840833 2.93817e-35 
24000 3.50539e+06 563184 3.97514 3.97587 3.85343 -0.000195739 0.000605006 3.1071e-05 1.14309e+06 958597 840526 2.93817e-35 
25000 3.50648e+06 564156 3.97355 3.97613 3.85241 -3.9461e-05 -0.00243623 8.67973e-05 1.14334e+06 957301 841681 2.93817e-35 
26000 3.50478e+06 562846 3.97682 3.97794 3.85123 -0.000600114 0.000703144 0.000291163 1.14499e+06 954024 842918 2.93817e-35 
27000 3.50561e+06 563351 3.97722 3.97403 3.85256 -7.78223e-05 -0.00140721 0.000467302 1.14616e+06 951704 844390 2.93817e-35 
28000 3.50582e+06 563642 3.97676 3.97487 3.85247 -0.00138037 -0.000287304 0.000900583 1.14673e+06 949920 845527 2.93817e-35 
29000 3.50734e+06 565186 3.97538 3.97518 3.84787 -0.00176808 -0.00203353 0.00108973 1.14721e+06 949030 845913 2.93817e-35 
30000 3.50721e+06 565131 3.97483 3.9748 3.84894 0.000254138 0.000413381 0.000831627 1.14786e+06 947744 846472 2.93817e-35 
31000 3.50551e+06 563183 3.977 3.97789 3.84997 0.000812973 0.00132545 -0.00025855 1.14971e+06 945609 847015 2.93817e-35 
32000 3.50668e+06 564614 3.97628 3.97501 3.84918 -0.000675434 0.000291754 0.000273116 1.14963e+06 944496 847944 2.93817e-35 
33000 3.50642e+06 564307 3.9759 3.9761 3.84916 -0.000928969 0.000502137 0.00105624 1.15022e+06 944031 847867 2.93817e-35 
34000 3.50727e+06 565123 3.97428 3.97331 3.85083 -0.000187141 0.000496131 -0.000475908 1.14974e+06 945326 847074 2.93817e-35 
35000 3.50674e+06 564381 3.9755 3.97442 3.85109 -6.20154e-05 0.000726163 -0.000933332 1.15083e+06 943746 847782 2.93817e-35 
36000 3.50728e+06 565359 3.97531 3.97357 3.84829 0.00120388 -0.0014874 -0.000673576 1.15015e+06 943678 848091 2.93817e-35 
37000 3.50594e+06 563938 3.97673 3.97634 3.84941 -0.00194589 -0.00186235 3.20115e-05 1.15058e+06 943262 848162 2.93817e-35 
38000 3.50751e+06 565164 3.97589 3.97542 3.84718 -0.000850914 0.000505497 -0.00105441 1.1508e+06 942157 849382 2.93817e-35 
39000 3.50642e+06 564439 3.97494 3.97693 3.84897 7.20819e-06 0.000426591 0.00045467 1.15039e+06 942924 848665 2.93817e-35 
40000 3.50639e+06 564156 3.97298 3.97919 3.85004 -0.00026227 0.00127959 -0.000959821 1.15185e+06 941183 849202 2.93817e-35 
41000 3.50667e+06 564796 3.97565 3.97364 3.8509 0.00126412 0.00144807 -0.000536635 1.15224e+06 940802 848825 2.93817e-35 
42000 3.50653e+06 564298 3.97609 3.97624 3.84827 0.00185207 0.000349978 -0.000184945 1.15087e+06 943278 848086 2.93817e-35 
43000 3.50565e+06 563593 3.97561 3.97627 3.85152 -2.82951e-05 0.000665006 0.00173703 1.1498e+06 944901 847355 2.93817e-35 
44000 3.50669e+06 564593 3.97586 3.97525 3.84891 -0.0012972 -0.000175528 -0.00207881 1.15082e+06 942537 848741 2.93817e-35 
45000 3.5087e+06 566455 3.9762 3.97218 3.846 0.000279682 0.00164109 -0.000336663 1.15173e+06 940824 849692 2.93817e-35 
46000 3.50732e+06 565302 3.97541 3.97361 3.849 6.71552e-05 0.00180684 -0.00151571 1.15128e+06 940954 849786 2.93817e-35 
47000 3.50729e+06 565182 3.97507 3.97597 3.84741 -0.000976793 0.00105827 0.000126425 1.15134e+06 940874 849893 2.93817e-35 
48000 3.5069e+06 564899 3.97692 3.97509 3.84706 0.00120354 0.00162845 -0.000289169 1.15267e+06 939034 850294 2.93817e-35 
49000 3.5061e+06 564050 3.97786 3.97623 3.84858 -0.00102436 -0.000530724 0.000370691 1.15235e+06 939128 850570 2.93817e-35 
50000 3.50674e+06 564852 3.97566 3.97479 3.84888 0.00107445 0.00111478 -0.00103016 1.15218e+06 938998 850705 2.93817e-35 
51000 3.50781e+06 565632 3.97296 3.97679 3.84779 -0.00160557 0.000260507 -0.000544225 1.15192e+06 941090 849169 2.93817e-35 
52000 3.50588e+06 563928 3.97563 3.97679 3.85043 -0.000469071 0.000667382 0.000470799 1.15093e+06 942120 848902 2.93817e-35 
53000 3.50603e+06 564012 3.97629 3.97702 3.84914 0.000493334 0.000677638 -0.00017968 1.1517e+06 940468 849853 2.93817e-35 
54000 3.50754e+06 565384 3.97751 3.97442 3.8463 0.00072728 0.000346547 0.0013834 1.15273e+06 938429 850994 2.93817e-35 
55000 3.5077e+06 565547 3.97437 3.97487 3.84843 -0.000717971 0.000712493 -0.000767324 1.1538e+06 937593 850757 2.93817e-35 
56000 3.50769e+06 565385 3.97612 3.97548 3.84647 -0.000535661 -0.000681461 -0.00156471 1.15455e+06 936007 851750 2.93817e-35 
57000 3.50822e+06 566086 3.97382 3.97654 3.8453 -0.000400956 -0.00124111 -4.29279e-05 1.15559e+06 934366 852180 2.93817e-35 
58000 3.50814e+06 565642 3.97557 3.97468 3.84751 0.000241211 0.00126342 0.00237104 1.15539e+06 934217 852886 2.93817e-35 
59000 3.50802e+06 566012 3.97614 3.97608 3.84443 -6.2166e-05 0.000202092 -0.000795556 1.15367e+06 935643 852689 2.93817e-35 
60000 3.50818e+06 566100 3.97475 3.97518 3.84627 0.00173317 0.000517588 0.000637272 1.15511e+06 933039 853939 2.93817e-35 
61000 3.50843e+06 566369 3.9764 3.97498 3.84372 0.00111101 0.00010441 0.000411186 1.15589e+06 932120 854058 2.93817e-35 
62000 3.50742e+06 565289 3.97787 3.9736 3.84683 -0.00168518 0.00222811 0.00324011 1.15703e+06 929973 855134 2.93817e-35 
63000 3.50624e+06 564104 3.97894 3.97489 3.84855 0.000388325 0.000872565 0.00100107 1.1549e+06 933899 853335 2.93817e-35 
64000 3.50775e+06 565774 3.97523 3.97424 3.84744 0.000394195 -0.000541747 0.00024857 1.15296e+06 937098 851920 2.93817e-35 
65000 3.50732e+06 565197 3.97477 3.97687 3.84697 4.7754e-05 -0.000552591 -0.000678033 1.15256e+06 939146 850417 2.93817e-35 
66000 3.50756e+06 565444 3.97407 3.97514 3.84884 0.00051532 -0.000883419 -0.000301972 1.15258e+06 938212 851325 2.93817e-35 
67000 3.50781e+06 565627 3.97518 3.97579 3.84641 -0.00166357 -0.00119584 0.00134154 1.15409e+06 937859 850233 2.93817e-35 
68000 3.50691e+06 564861 3.97645 3.97482 3.84816 -0.00086058 -0.000179825 -0.000256691 1.15255e+06 938649 850845 2.93817e-35 
69000 3.50648e+06 564264 3.975 3.97718 3.84888 -8.34471e-05 -0.00212091 0.000234495 1.15269e+06 938923 850603 2.93817e-35 
70000 3.50736e+06 565537 3.97534 3.97429 3.84741 0.00143168 0.000315331 0.00108751 1.15313e+06 938390 850307 2.93817e-35 
71000 3.50706e+06 564984 3.9763 3.97487 3.84765 0.000964627 -0.000832577 -0.00058513 1.15322e+06 937461 851398 2.93817e-35 
72000 3.50795e+06 565986 3.97513 3.9739 3.84734 -0.00124567 0.000599605 0.000952995 1.15279e+06 937792 851383 2.93817e-35 
73000 3.50713e+06 564997 3.97558 3.97721 3.84616 -0.000755244 0.00116928 -0.000155348 1.15365e+06 937002 851486 2.93817e-35 
74000 3.50619e+06 564292 3.97492 3.97581 3.85027 -0.000591438 -0.00123297 0.00167269 1.15185e+06 939617 850424 2.93817e-35 
75000 3.50694e+06 564870 3.97574 3.97709 3.84722 -0.000497091 0.00123948 0.00134411 1.15265e+06 938299 851123 2.93817e-35 
76000 3.50557e+06 563527 3.97535 3.97762 3.85065 0.00129379 -0.000170015 0.000346643 1.15153e+06 941096 849418 2.93817e-35 
77000 3.50623e+06 563891 3.97555 3.97645 3.85034 -0.000100272 -0.00121473 0.000469631 1.15119e+06 941458 849686 2.93817e-35 
78000 3.50694e+06 564743 3.97585 3.97582 3.84803 9.77745e-05 -0.000705591 0.000140305 1.15243e+06 940293 849475 2.93817e-35 
79000 3.50675e+06 564709 3.97569 3.97537 3.84831 0.000268407 -0.000769801 0.000224393 1.15303e+06 938662 850349 2.93817e-35 
80000 3.50725e+06 565299 3.97598 3.97555 3.84701 -0.000116971 0.00100796 0.00137249 1.15313e+06 938853 849960 2.93817e-35 
81000 3.50655e+06 564495 3.97674 3.97698 3.84717 -4.80305e-06 0.000257686 0.00108283 1.15217e+06 940005 849882 2.93817e-35 
82000 3.50686e+06 564690 3.97672 3.97545 3.84773 -0.000545165 -0.000682242 0.0022904 1.15062e+06 942161 849385 2.93817e-35 
83000 3.50702e+06 564982 3.97664 3.97635 3.84575 0.000117333 -0.00019359 0.00256684 1.15072e+06 942422 848897 2.93817e-35 
84000 3.50599e+06 563830 3.97795 3.9773 3.84802 -0.000872375 -0.00035505 0.00136605 1.15231e+06 939302 850547 2.93817e-35 
85000 3.50676e+06 564671 3.97576 3.97734 3.84737 6.60565e-05 6.65753e-05 0.00183106 1.15336e+06 937332 851391 2.93817e-35 
86000 3.50769e+06 565434 3.97757 3.97496 3.84541 -0.000842186 0.000626332 0.000541485 1.1541e+06 937971 850191 2.93817e-35 
87000 3.50858e+06 566390 3.97569 3.97171 3.84802 -0.00080829 -0.000846454 0.00126775 1.15521e+06 934882 852105 2.93817e-35 
88000 3.5074e+06 565188 3.976 3.9772 3.84642 0.000667694 -7.18589e-06 -0.000232822 1.15604e+06 933598 852568 2.93817e-35 
89000 3.50781e+06 565449 3.97712 3.97461 3.84597 0.0003089 -0.000818764 -0.000443578 1.15415e+06 936345 851862 2.93817e-35 
90000 3.50741e+06 565173 3.97679 3.97541 3.84625 0.00100833 -0.00013938 0.00335395 1.15336e+06 938387 850497 2.93817e-35 
91000 3.50724e+06 565287 3.97576 3.97486 3.84744 0.000771277 -0.000183477 0.000904458 1.15254e+06 938932 850476 2.93817e-35 
92000 3.5081e+06 566198 3.97404 3.97488 3.84615 0.00182012 0.00056271 0.00135399 1.15261e+06 938381 850912 2.93817e-35 
93000 3.50709e+06 564888 3.97696 3.97666 3.84659 7.49427e-05 -8.46932e-05 -0.000948632 1.15349e+06 937030 851686 2.93817e-35 
94000 3.50742e+06 565278 3.9772 3.97397 3.84693 0.000393467 -0.000415176 0.00153347 1.15387e+06 937119 851154 2.93817e-35 
95000 3.50781e+06 565411 3.97617 3.97495 3.84712 -0.000422795 0.000688024 0.000119642 1.15374e+06 938242 850421 2.93817e-35 
96000 3.50776e+06 565677 3.97554 3.97624 3.84601 0.000559532 -0.000484068 -0.000283403 1.15387e+06 937588 850622 2.93817e-35 
97000 3.50662e+06 564682 3.97425 3.97627 3.84929 0.000397115 -0.000120864 -0.000240145 1.15252e+06 939651 849764 2.93817e-35 
98000 3.50689e+06 564797 3.97653 3.97772 3.84596 -0.00113255 0.000190117 0.000748134 1.15411e+06 937556 850425 2.93817e-35 
99000 3.50776e+06 565807 3.97374 3.97593 3.84712 0.000133814 0.000313131 -0.000445898 1.15329e+06 938612 850054 2.93817e-35 
100000 3.5073e+06 564848 3.97612 3.97651 3.84725 0.000314577 0.00213948 -0.00145223 1.15367e+06 938191 850587 2.93817e-35 
